category_codes,category_codes_des,block_codes,block_codes_des,chapter_codes,chapter_codes_des
W17,Other fall from one level to another,W00-W19,"Slipping, tripping, stumbling and falls (W00-W19)",20,External causes of morbidity (V00-Y99)
W18,"Other slipping, tripping and stumbling and falls",W00-W19,"Slipping, tripping, stumbling and falls (W00-W19)",20,External causes of morbidity (V00-Y99)
W19,Unspecified fall,W00-W19,"Slipping, tripping, stumbling and falls (W00-W19)",20,External causes of morbidity (V00-Y99)
W20,"Struck by thrown, projected or falling object",W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W21,Striking against or struck by sports equipment,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W22,Striking against or struck by other objects,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W23,"Caught, crushed, jammed or pinched in or between objects",W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W24,"Contact with lifting and transmission devices, not elsewhere classified",W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W25,Contact with sharp glass,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W26,Contact with other sharp objects,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W27,Contact with nonpowered hand tool,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W28,Contact with powered lawn mower,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W29,Contact with other powered hand tools and household machinery,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W30,Contact with agricultural machinery,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W31,Contact with other and unspecified machinery,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W32,Accidental handgun discharge and malfunction,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W33,"Accidental rifle, shotgun and larger firearm discharge and malfunction",W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W34,Accidental discharge and malfunction from other and unspecified firearms and guns,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W35,Explosion and rupture of boiler,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W36,Explosion and rupture of gas cylinder,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W37,"Explosion and rupture of pressurized tire, pipe or hose",W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W38,Explosion and rupture of other specified pressurized devices,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W39,Discharge of firework,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W40,Explosion of other materials,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W42,Exposure to noise,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W45,Foreign body or object entering through skin,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W46,Contact with hypodermic needle,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W49,Exposure to other inanimate mechanical forces,W20-W49,Exposure to inanimate mechanical forces (W20-W49),20,External causes of morbidity (V00-Y99)
W50,"Accidental hit, strike, kick, twist, bite or scratch by another person",W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W51,Accidental striking against or bumped into by another person,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W52,"Crushed, pushed or stepped on by crowd or human stampede",W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W53,Contact with rodent,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W54,Contact with dog,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W55,Contact with other mammals,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W56,Contact with nonvenomous marine animal,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W57,Bitten or stung by nonvenomous insect and other nonvenomous arthropods,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W58,Contact with crocodile or alligator,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W59,Contact with other nonvenomous reptiles,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W60,Contact with nonvenomous plant thorns and spines and sharp leaves,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W61,Contact with birds (domestic) (wild),W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W62,Contact with nonvenomous amphibians,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W64,Exposure to other animate mechanical forces,W50-W64,Exposure to animate mechanical forces (W50-W64),20,External causes of morbidity (V00-Y99)
W65,Accidental drowning and submersion while in bath-tub,W65-W74,Accidental non-transport drowning and submersion (W65-W74),20,External causes of morbidity (V00-Y99)
W67,Accidental drowning and submersion while in swimming-pool,W65-W74,Accidental non-transport drowning and submersion (W65-W74),20,External causes of morbidity (V00-Y99)
W69,Accidental drowning and submersion while in natural water,W65-W74,Accidental non-transport drowning and submersion (W65-W74),20,External causes of morbidity (V00-Y99)
W73,Other specified cause of accidental non-transport drowning and submersion,W65-W74,Accidental non-transport drowning and submersion (W65-W74),20,External causes of morbidity (V00-Y99)
W74,Unspecified cause of accidental drowning and submersion,W65-W74,Accidental non-transport drowning and submersion (W65-W74),20,External causes of morbidity (V00-Y99)
W85,Exposure to electric transmission lines,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
W86,Exposure to other specified electric current,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
W88,Exposure to ionizing radiation,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
W89,Exposure to man-made visible and ultraviolet light,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
W90,Exposure to other nonionizing radiation,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
W92,Exposure to excessive heat of man-made origin,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
W93,Exposure to excessive cold of man-made origin,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
W94,Exposure to high and low air pressure and changes in air pressure,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
W99,Exposure to other man-made environmental factors,W85-W99,"Exposure to electric current, radiation and extreme ambient air temperature and pressure (W85-W99)",20,External causes of morbidity (V00-Y99)
X00,Exposure to uncontrolled fire in building or structure,X00-X08,"Exposure to smoke, fire and flames (X00-X08)",20,External causes of morbidity (V00-Y99)
X01,"Exposure to uncontrolled fire, not in building or structure",X00-X08,"Exposure to smoke, fire and flames (X00-X08)",20,External causes of morbidity (V00-Y99)
X02,Exposure to controlled fire in building or structure,X00-X08,"Exposure to smoke, fire and flames (X00-X08)",20,External causes of morbidity (V00-Y99)
X03,"Exposure to controlled fire, not in building or structure",X00-X08,"Exposure to smoke, fire and flames (X00-X08)",20,External causes of morbidity (V00-Y99)
X04,Exposure to ignition of highly flammable material,X00-X08,"Exposure to smoke, fire and flames (X00-X08)",20,External causes of morbidity (V00-Y99)
X05,Exposure to ignition or melting of nightwear,X00-X08,"Exposure to smoke, fire and flames (X00-X08)",20,External causes of morbidity (V00-Y99)
X06,Exposure to ignition or melting of other clothing and apparel,X00-X08,"Exposure to smoke, fire and flames (X00-X08)",20,External causes of morbidity (V00-Y99)
X08,"Exposure to other specified smoke, fire and flames",X00-X08,"Exposure to smoke, fire and flames (X00-X08)",20,External causes of morbidity (V00-Y99)
X10,"Contact with hot drinks, food, fats and cooking oils",X10-X19,Contact with heat and hot substances (X10-X19),20,External causes of morbidity (V00-Y99)
X11,Contact with hot tap-water,X10-X19,Contact with heat and hot substances (X10-X19),20,External causes of morbidity (V00-Y99)
X12,Contact with other hot fluids,X10-X19,Contact with heat and hot substances (X10-X19),20,External causes of morbidity (V00-Y99)
